0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,-0.68842,0.9943700000000001,-0.99992,0.59353,-0.99897,0.99975,-0.99175,0.9997299999999999,-1.0,-0.6,-1.0,0.9269200000000001,-0.21420999999999998,-1.0,0.0,-0.12220999999999999,-0.8305,-0.77778,-0.40445,-0.9743200000000001,0.6464,-1
-1,-0.9811200000000001,0.49462,-0.82436,0.67576,-0.84698,0.9396100000000001,-0.92589,0.96539,-0.9858,-0.6,0.77892,-1.0,-0.8985299999999999,-0.6,-1.0,-0.32024,-0.44693999999999995,-1.0,-0.7680100000000001,-0.99854,-1.0,-1
-1,-0.98269,0.35978000000000004,-0.73475,0.67182,-0.81584,0.9135,-0.9286399999999999,0.9603700000000001,-0.98062,-0.6,0.85219,-1.0,-0.8804299999999999,-0.6,-1.0,-0.11635,-0.23190999999999998,-1.0,-0.74382,-0.99808,-1.0,-1
1,-0.9638100000000001,0.5958600000000001,-0.94957,-0.5191600000000001,-0.74347,0.9633799999999999,-0.26491,0.8782399999999999,-0.9819200000000001,-0.6,-1.0,-1.0,-0.28847,-1.0,-1.0,1.0,0.18692999999999999,-0.5,-0.7650600000000001,-0.99849,-1.0,-1
-1,-0.9779700000000001,0.66552,-0.9345899999999999,0.3281,-0.82076,0.95993,-0.72618,0.92822,-0.9833,-0.6,-1.0,0.92071,0.20749,-1.0,-0.66667,-0.11402999999999999,-0.36401,-0.6,-0.77965,-0.9987299999999999,-1.0,-1
-1,-0.95437,0.17164000000000001,-0.7994,-0.20719,-0.60388,0.89105,-0.5614899999999999,0.8586,-0.95941,-0.6,0.58258,0.86565,-0.9129700000000001,-0.6,-0.66667,-0.049526,-0.45216000000000006,-1.0,-0.7981600000000001,-0.9989899999999999,-1.0,1
-1,-0.9984299999999999,0.9849100000000001,-0.9997299999999999,0.44167,-0.98346,0.9993299999999999,-0.43938999999999995,0.9844799999999999,-0.9995700000000001,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.047193,0.79213,0.33333,-0.91379,-0.99985,-1.0,-1
-1,-0.97482,0.47703999999999996,-0.8516100000000001,0.9863299999999999,-0.99466,0.99841,-0.99985,0.9996700000000001,-0.99998,-0.6,0.7829699999999999,-1.0,-0.89361,-0.6,-1.0,-0.17526,-0.10469,-1.0,-0.74683,-0.9981399999999999,-1.0,-1
-1,-0.94178,0.13151,-0.78364,0.51025,-0.83429,0.9531299999999999,-0.92924,0.97625,-0.99305,-0.6,0.85626,-1.0,-0.89871,-0.6,-1.0,0.089226,-0.5774600000000001,-0.75,-0.7260800000000001,-0.99769,-1.0,-1
-1,-0.9480700000000001,-0.073909,-0.6643399999999999,-0.2675,-0.46357,0.80979,-0.51891,0.79988,-0.9258799999999999,-0.6,-1.0,-1.0,-0.10520999999999998,-1.0,-0.66667,-0.27535,-0.54389,-0.2,-0.81417,-0.99918,-1.0,-1
-1,-0.9685299999999999,0.87479,-0.99325,0.43718999999999997,-0.9581299999999999,0.9972,-0.85714,0.98955,-0.99934,-0.6,-1.0,0.87779,-0.09212999999999999,-1.0,-1.0,-0.19714,-0.27389,-0.66667,-0.68121,-0.9964200000000001,-1.0,-1
-1,-0.98269,0.032929,-0.31393000000000004,0.77659,-0.78667,0.8288200000000001,-0.9628899999999999,0.96473,-0.97055,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.27382,0.12588,0.33333,-0.82732,-0.9993200000000001,-1.0,-1
-1,-0.95909,0.3839,-0.87831,0.46358999999999995,-0.8558899999999999,0.96762,-0.90514,0.9748,-0.99415,-0.6,0.7431399999999999,-1.0,-0.86764,-0.6,-1.0,-0.05948200000000001,-0.60035,-0.33333,-0.728,-0.9977299999999999,-1.0,-1
-1,-0.95594,0.46103,-0.89597,0.57791,-0.8891399999999999,0.97564,-0.9345899999999999,0.9829399999999999,-0.99615,-0.6,0.78305,0.92386,-0.6359,-0.6,-1.0,-0.22549,-0.51903,-1.0,-0.70607,-0.9971700000000001,-1.0,-1
-1,-0.98898,-0.092535,-0.047506,0.8801200000000001,-0.86041,0.8627799999999999,-0.9884,0.98629,-0.9861200000000001,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.052342999999999994,0.12588,-0.33333,-0.81226,-0.99916,-1.0,-1
-1,-0.94335,0.27363000000000004,-0.85462,0.82373,-0.9518200000000001,0.98906,-0.99126,0.99741,-0.99945,-0.6,0.84898,-1.0,-0.88875,-0.6,-1.0,-0.17237,-0.45115,-0.42857,-0.69053,-0.99672,-1.0,-1
1,-0.9575100000000001,0.81733,-0.9908100000000001,0.53525,-0.9676,0.9979299999999999,-0.9388299999999999,0.99565,-0.99975,-0.6,-1.0,0.62844,-0.2651,-1.0,-0.66667,1.0,-0.1662,0.0,-0.6112,-0.99349,-1.0,-1
-1,-0.9087299999999999,0.48601000000000005,-0.94899,0.54404,-0.9379,0.9928600000000001,-0.95873,0.99429,-0.99936,-0.6,0.8964,0.89587,0.21198000000000003,0.2,-0.33333,-0.13473,-0.63156,-0.8,-0.65893,-0.9956299999999999,-1.0,-1
1,-0.9858399999999999,0.33409,-0.72606,0.39611,-0.66315,0.8425799999999999,-0.76825,0.87269,-0.9378299999999999,-0.6,-1.0,-1.0,-0.36484,-1.0,-1.0,0.33845,-0.1533,0.0,-0.84677,-0.99949,-1.0,-1
-1,-0.9811200000000001,0.56391,-0.86882,0.2023,-0.6735399999999999,0.88812,-0.54543,0.81718,-0.9345399999999999,-0.6,-1.0,-1.0,-0.038854,-1.0,-1.0,0.18517999999999998,0.089816,-0.5,-0.8532200000000001,-0.9995299999999999,-1.0,-1
-1,-0.9496399999999999,-0.070865,-0.63875,0.80743,-0.91209,0.9665100000000001,-0.98806,0.9943700000000001,-0.9978600000000001,-0.6,0.9270799999999999,-1.0,-0.8942200000000001,-0.6,-1.0,-0.12887,-0.36361,-0.6,-0.75558,-0.9983200000000001,-1.0,-1
-1,-0.97482,0.43091,-0.82104,0.32594,-0.71213,0.89707,-0.74085,0.8911,-0.95935,-0.6,-1.0,-1.0,-0.053586,-1.0,-1.0,-0.15213,0.075804,0.0,-0.76913,-0.99856,-1.0,-1
1,-0.98269,0.9010799999999999,-0.99461,0.4363,-0.9572700000000001,0.9970899999999999,-0.81362,0.98619,-0.9991,-0.6,-1.0,0.56492,-0.2201,-1.0,-0.66667,-0.17481,-0.05845,-1.0,-0.72993,-0.9977799999999999,-1.0,-1
1,-0.9527899999999999,0.1143,-0.76285,-0.31914000000000003,-0.52135,0.8544799999999999,-0.45823,0.80684,-0.9386700000000001,-0.6,-1.0,0.86508,0.9904799999999999,-1.0,-0.66667,-0.18082,-0.25035,-0.6,-0.8350700000000001,-0.99939,-1.0,-1
-1,-0.9622299999999999,0.31951999999999997,-0.81417,0.9905200000000001,-0.9963299999999999,0.99897,-0.99975,0.9996299999999999,-0.99997,-0.6,0.8375100000000001,-1.0,-0.89243,-0.6,-1.0,0.045577,-0.37445,-0.2,-0.67199,-0.99611,-1.0,-1
-1,-0.93706,0.87369,-0.9964700000000001,0.80818,-0.99187,0.9995200000000001,-0.99177,0.9994299999999999,-0.9999899999999999,-0.6,0.83385,0.88594,-0.8198799999999999,-0.6,-0.66667,-0.13616,-0.65887,0.14286,-0.37633,-0.9700200000000001,-1.0,-1
-1,-0.93234,0.89233,-0.99744,0.54462,-0.9840000000000001,0.9993299999999999,-0.9507399999999999,0.99813,-0.99995,-0.6,-1.0,0.93776,-0.10250999999999999,-1.0,-0.66667,-0.12628,-0.59921,-0.55556,-0.75015,-0.99821,-1.0,-1
-1,-0.9087299999999999,0.35374,-0.92553,0.9489,-0.9913700000000001,0.9987799999999999,-0.99941,0.99964,-0.9999899999999999,-0.6,0.89456,-1.0,-0.88513,-0.2,-1.0,-0.16809000000000002,-0.62253,-0.8,-0.60405,-0.99311,-1.0,-1
-1,-0.9166,-0.43337,-0.59227,0.76789,-0.9107,0.9713,-0.98915,0.9956299999999999,-0.9986200000000001,-0.6,0.67642,-1.0,-0.8910100000000001,-0.6,-1.0,0.43431000000000003,-0.33161,-0.42857,-0.80692,-0.9991,-1.0,-1
-1,-0.9653799999999999,0.8172699999999999,-0.9856,0.9412799999999999,-0.9928899999999999,0.99921,-0.99849,0.9995700000000001,-0.9999899999999999,-0.6,0.9596399999999999,-1.0,-0.8976799999999999,-0.6,-1.0,-0.15882000000000002,-0.36901,-0.33333,-0.4376,-0.9787799999999999,-1.0,-1
-1,-0.9638100000000001,-0.27154,-0.30443000000000003,-0.63259,0.20785,0.25063,0.17905,0.14287,-0.44404,-0.6,-1.0,-1.0,0.9956,-1.0,-1.0,-0.30057,-0.41853,0.33333,-0.8680100000000001,-0.9996299999999999,-1.0,-1
-1,-0.9858399999999999,0.8817,-0.98982,0.6721199999999999,-0.9606,0.9959100000000001,-0.91738,0.9902,-0.9990000000000001,-0.6,-1.0,-1.0,-0.098968,-1.0,-0.66667,-0.2537,-0.05845,-0.33333,-0.63798,-0.99477,-1.0,-1
-1,-0.80488,0.4446,-0.9746,0.52166,-0.97025,0.99825,-0.98129,0.9986200000000001,-0.9999399999999999,-0.6,0.9233100000000001,0.9055700000000001,-0.11873,-0.2,-0.33333,1.0,-0.6196,-0.875,-0.43612,-0.97859,-1.0,-1
-1,-0.95594,0.13573,-0.778,0.62975,-0.8710100000000001,0.96246,-0.9583200000000001,0.98551,-0.99567,-0.6,0.8772399999999999,-1.0,-0.8666200000000001,-0.6,-1.0,0.26998,-0.46652,-0.66667,-0.7290300000000001,-0.9977600000000001,-1.0,-1
-1,-0.97325,0.29181,-0.74011,0.4323,-0.7177600000000001,0.88245,-0.8285799999999999,0.91605,-0.96352,-0.6,0.67238,-1.0,-0.64952,-1.0,-1.0,-0.21594000000000002,-0.23190999999999998,-0.6,-0.78886,-0.9988600000000001,-1.0,-1
1,-0.8631,0.65273,-0.98806,0.90917,-0.9948899999999999,0.9996,-0.9991200000000001,0.99969,-1.0,-0.6,0.8500200000000001,0.5515,-0.84634,-0.6,-1.0,1.0,-0.69885,-0.6,-0.36519,-0.9681799999999999,-1.0,-1
1,-0.8977200000000001,0.39316999999999996,-0.94332,0.52476,-0.93927,0.99341,-0.96441,0.9953200000000001,-0.99951,-0.6,0.8107800000000001,0.91458,-0.83524,-0.6,-1.0,0.17195,-0.71501,-0.77778,-0.6199100000000001,-0.99393,-1.0,-1
-1,-0.96696,0.34775,-0.85111,0.77495,-0.92994,0.98183,-0.9819,0.9942200000000001,-0.9985,-0.6,0.62707,-1.0,-0.85059,-0.6,-1.0,0.014036000000000002,-0.27389,0.0,-0.72577,-0.9976799999999999,-1.0,-1
-1,-0.94965,0.49773,-0.9230799999999999,0.35314,-0.8653799999999999,0.97646,-0.86874,0.97304,-0.9951399999999999,-0.6,0.66256,0.67127,0.048038,-1.0,-0.66667,-0.09209500000000001,-0.34365999999999997,-0.2,-0.66,-0.99567,-1.0,-1
-1,-0.95909,0.6915,-0.96611,0.58299,-0.9369,0.99197,-0.9358,0.9903200000000001,-0.99877,-0.6,0.87916,0.85049,0.73712,-0.6,-1.0,0.25333,-0.39158000000000004,-0.71429,-0.66435,-0.9958299999999999,-1.0,-1
-1,-0.9653799999999999,0.030636,-0.60775,-0.00072962,-0.45198999999999995,0.74844,-0.57033,0.76867,-0.8890399999999999,-0.6,0.8866299999999999,0.6714,-0.75684,-0.2,-0.66667,-0.27145,-0.42816000000000004,-1.0,-0.81339,-0.9991700000000001,-1.0,-1
1,-0.9166,0.99113,-0.9998100000000001,0.84429,-0.99864,0.99974,-0.99529,0.99972,-1.0,-0.6,-1.0,0.8398899999999999,-0.12483,-1.0,-0.66667,-0.13552,-0.54252,-1.0,-0.11026,-0.8976700000000001,-0.90853,-1
-1,-0.93548,0.8705799999999999,-0.99639,0.44591000000000003,-0.97885,0.9991,-0.9329700000000001,0.99735,-0.99992,-0.6,-1.0,0.74941,-0.19563,-1.0,-1.0,0.032006,-0.62366,-0.55556,-0.5708300000000001,-0.9911399999999999,-1.0,-1
-1,-0.85051,0.53471,-0.9738,0.7207399999999999,-0.97772,0.99839,-0.99019,0.9989899999999999,-0.99995,-0.6,0.98288,0.8031,-0.89797,0.2,-0.66667,-0.22495,-0.7866,-0.71429,-0.52486,-0.9877600000000001,-1.0,-1
-1,-0.9685299999999999,0.85185,-0.9913700000000001,0.34265,-0.9482799999999999,0.9963299999999999,-0.826,0.9865200000000001,-0.9990700000000001,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.24474,-0.31018,-0.6,-0.6472,-0.99516,-1.0,-1
-1,-0.97954,-0.01517,-0.3657,-0.69793,0.43541,-0.017961,0.8266700000000001,-0.5172899999999999,0.12505,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.16871,0.12588,0.33333,-0.8737799999999999,-0.9996700000000001,-1.0,-1
1,-0.98269,-0.71911,0.44916000000000006,-0.33438,0.51973,-0.45195,-0.10367,-0.0035686,0.0024259,-0.6,-1.0,-1.0,-0.81688,-1.0,-1.0,0.63136,0.53251,0.33333,-0.8553799999999999,-0.99955,-1.0,-1
-1,-0.9040100000000001,-0.24831999999999999,-0.70606,0.31019,-0.77994,0.94125,-0.90786,0.9709200000000001,-0.9919600000000001,-0.6,0.9722299999999999,-1.0,-0.9005299999999999,0.6,-1.0,-0.1336,-0.67278,0.14286,-0.73435,-0.9978799999999999,-1.0,-1
-1,-0.9811200000000001,-0.73365,0.63425,0.099868,0.14554,-0.22357,-0.54851,0.43465,-0.36869,-0.6,-1.0,-1.0,-0.85775,-1.0,-1.0,-0.091948,0.53251,-1.0,-0.8555200000000001,-0.99955,-1.0,1
1,-0.9764,-0.05292,-0.40752,-0.37001999999999996,0.043196,0.33397,0.032236,0.22758,-0.48441000000000006,-0.6,-1.0,-1.0,-0.11631,-1.0,-1.0,-0.31318,-0.0014082,-0.33333,-0.86629,-0.9996200000000001,-1.0,-1
-1,-0.97954,0.56384,-0.9003700000000001,-0.14898,-0.64268,0.9069200000000001,-0.2824,0.78085,-0.9403799999999999,-0.6,-1.0,-1.0,-0.19804000000000002,-1.0,-1.0,-0.11023,-0.1533,0.0,-0.87631,-0.9996799999999999,-1.0,-1
-1,-0.97954,0.1372,-0.52361,0.38277,-0.53894,0.71122,-0.7498199999999999,0.81599,-0.87954,-0.6,0.88889,-1.0,-0.93796,-0.6,-1.0,-0.11974000000000001,-0.05845,-1.0,-0.8300200000000001,-0.99934,-1.0,-1
1,-0.94965,0.67825,-0.9703700000000001,0.55548,-0.9434299999999999,0.9939,-0.94127,0.9924799999999999,-0.9992,-0.6,-1.0,0.89051,-0.63535,-1.0,-1.0,-0.08744299999999999,-0.41211000000000003,0.2,-0.68071,-0.9964,-1.0,-1
-1,-0.9575100000000001,0.55408,-0.92895,0.43371000000000004,-0.87684,0.9775799999999999,-0.88165,0.9746,-0.99523,-0.6,0.90733,0.9289299999999999,-0.33005999999999996,-0.6,-0.66667,-0.11467000000000001,-0.40171999999999997,-0.71429,-0.73415,-0.99787,-1.0,-1
-1,-0.88513,0.9394299999999999,-0.99936,0.85413,-0.99716,0.9997299999999999,-0.99651,0.99969,-1.0,-0.6,-1.0,0.98093,-0.033608,-1.0,-0.66667,-0.096038,-0.76355,-0.5,-0.11420999999999999,-0.8992700000000001,-1.0,-1
-1,-0.93706,0.33316,-0.88116,0.5092899999999999,-0.8808799999999999,0.9758399999999999,-0.93374,0.98401,-0.9966700000000001,-0.6,0.92675,0.71277,-0.77625,-0.6,-1.0,-0.20348,-0.49448000000000003,-0.75,-0.6868,-0.9966,-1.0,-1
-1,-0.99213,0.025218,-0.10522000000000001,0.95132,-0.9414399999999999,0.93985,-0.9978299999999999,0.9970600000000001,-0.9970899999999999,-0.6,0.5969899999999999,-1.0,-0.8732700000000001,-0.6,-1.0,0.5707300000000001,0.51908,0.33333,-0.8706,-0.99965,-1.0,-1
1,-0.83005,0.60313,-0.9883299999999999,0.51293,-0.97995,0.9991200000000001,-0.98206,0.99905,-0.99998,-0.6,0.77512,0.8075,0.11265,-0.2,-0.33333,1.0,-0.52173,-0.71429,-0.40396,-0.97425,-1.0,-1
-1,-0.93863,0.60412,-0.95752,0.50149,-0.92668,0.9909100000000001,-0.9304899999999999,0.9898100000000001,-0.9987299999999999,-0.6,0.8284,0.82339,-0.7072,-1.0,-0.66667,-0.18183,-0.46918000000000004,-0.75,-0.6573399999999999,-0.99556,-1.0,-1
-1,-0.9779700000000001,-0.096106,-0.24654,0.086145,-0.15064,0.33778,-0.46224,0.50838,-0.59923,-0.6,0.70267,-1.0,-0.8996700000000001,-0.6,-1.0,-0.21655,0.26165,-0.33333,-0.8716799999999999,-0.99966,-1.0,-1
1,-0.77182,0.43496999999999997,-0.97762,0.44948,-0.96996,0.99844,-0.9784799999999999,0.99861,-0.99995,-0.6,0.83996,0.84625,-0.8404299999999999,-0.6,-0.66667,0.57828,-0.81697,-0.8333299999999999,-0.47600000000000003,-0.98319,-1.0,-1
-1,-0.97482,0.93699,-0.9981700000000001,0.9923799999999999,-0.9987799999999999,0.99975,-0.9998600000000001,0.99972,-1.0,-0.6,0.72753,-1.0,-0.8780899999999999,-1.0,-1.0,0.2015,-0.17182999999999998,-0.5,0.14142000000000002,-0.75021,-1.0,-1
1,-0.9716799999999999,0.15513,-0.68098,0.6005699999999999,-0.79583,0.91264,-0.9268,0.9629700000000001,-0.9835200000000001,-0.6,0.8563700000000001,-1.0,-0.87544,-0.6,-1.0,0.30671,-0.08169,-0.33333,-0.7031,-0.9970899999999999,-1.0,-1
-1,-0.9480700000000001,0.20279,-0.83235,0.44315,-0.8410700000000001,0.96204,-0.9161600000000001,0.97631,-0.99416,-0.6,0.7651,0.8345299999999999,-0.77671,-0.6,-0.66667,-0.17875,-0.37626,-1.0,-0.74664,-0.9981399999999999,-1.0,-1
-1,-0.96696,-0.48086,-0.17634,0.24506999999999998,-0.43283999999999995,0.64268,-0.78064,0.83775,-0.89323,-0.6,0.5634100000000001,-1.0,-0.8642700000000001,-0.6,-1.0,-0.05774,-0.12675999999999998,0.0,-0.8052600000000001,-0.99908,-1.0,-1
-1,-0.9685299999999999,-0.1287,-0.48713,0.34726999999999997,-0.59904,0.79355,-0.8242700000000001,0.89366,-0.94284,-0.6,0.8501200000000001,-1.0,-0.61833,-0.6,-1.0,-0.08476,-0.20774,-1.0,-0.80577,-0.99908,-1.0,1
-1,-0.9685299999999999,0.10547000000000001,-0.64064,0.7540600000000001,-0.86646,0.93935,-0.9723200000000001,0.98495,-0.9929600000000001,-0.6,0.9355100000000001,-1.0,-0.89005,-1.0,-1.0,0.20210999999999998,-0.06427100000000001,-0.6,-0.75789,-0.99836,-1.0,-1
1,-0.8332,0.99516,-0.9999,0.6623399999999999,-0.99879,0.99974,-0.98915,0.99972,-1.0,-0.6,-1.0,0.83949,-0.18386,-1.0,-0.66667,-0.19446,-0.6905399999999999,-0.8,-0.41061000000000003,-0.9752,-0.32924000000000003,-1
-1,-0.93076,-0.34202,-0.5784100000000001,-0.31142,-0.44261000000000006,0.80145,-0.5865600000000001,0.8272299999999999,-0.9357200000000001,-0.6,0.7670399999999999,0.66668,-0.703,-0.6,-1.0,-0.16062,-0.66761,0.33333,-0.8392299999999999,-0.9994200000000001,-1.0,-1
-1,-0.9779700000000001,0.91354,-0.99608,0.8489,-0.9897299999999999,0.99926,-0.9873700000000001,0.99897,-0.9999600000000001,-0.6,-1.0,0.75508,-0.11599999999999999,-1.0,-1.0,-0.13434000000000001,-0.29803,-1.0,-0.40331999999999996,-0.97416,-1.0,-1
1,-0.92761,0.31658000000000003,-0.92312,0.39924,-0.9076799999999999,0.9880700000000001,-0.9388700000000001,0.9905700000000001,-0.99877,-0.6,0.6542,0.62693,-0.21821999999999997,-0.2,-0.66667,0.2439,-0.43277,-0.42857,-0.70267,-0.99708,-1.0,-1
1,-0.9685299999999999,0.55269,-0.9260700000000001,0.68726,-0.92932,0.98666,-0.9626899999999999,0.9915299999999999,-0.99839,-0.6,0.64327,-1.0,-0.85334,-0.6,-1.0,-0.063725,-0.26152,-0.6,-0.57735,-0.99156,-1.0,-1
-1,-0.98426,0.45663000000000004,-0.77771,0.14281,-0.524,0.7785,-0.42843000000000003,0.688,-0.8482200000000001,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.0085245,0.36823,-0.33333,-0.84324,-0.99946,-1.0,-1
-1,-0.97482,0.29733000000000004,-0.72377,0.34339000000000003,-0.6503899999999999,0.8439700000000001,-0.75217,0.87013,-0.9394600000000001,-0.6,-1.0,-1.0,-0.8199299999999999,-0.6,-1.0,-0.24918,-0.41275,-0.5,-0.79085,-0.99889,-1.0,-1
-1,-0.9716799999999999,0.39496,-0.81582,0.92095,-0.96731,0.9888299999999999,-0.9969,0.9984700000000001,-0.99955,-0.6,0.78669,-1.0,-0.8949799999999999,-0.6,-1.0,-0.12549000000000002,-0.22601,-0.2,-0.7952199999999999,-0.99895,-1.0,-1
-1,-0.9716799999999999,-0.27479000000000003,-0.30869,-0.11762,-0.18037999999999998,0.49606000000000006,-0.45393999999999995,0.60626,-0.74693,-0.6,-1.0,-1.0,-0.9463799999999999,-1.0,-1.0,0.10625,0.008451,-1.0,-0.81784,-0.9992200000000001,-1.0,1
-1,-0.9685299999999999,0.48402,-0.87895,0.43086,-0.81839,0.95152,-0.8482,0.9522799999999999,-0.9867600000000001,-0.6,0.89717,0.6938300000000001,-0.47468999999999995,-0.6,-1.0,-0.069974,-0.41126999999999997,-0.66667,-0.76053,-0.99841,-1.0,-1
1,-0.8631,0.65273,-0.98806,0.90917,-0.9948899999999999,0.9996,-0.9991200000000001,0.99969,-1.0,-0.6,0.8500200000000001,0.5515,-0.84634,-0.6,-1.0,1.0,-0.69885,-0.6,-0.36519,-0.9681799999999999,-1.0,-1
-1,-0.95909,0.039425999999999996,-0.67824,0.9725799999999999,-0.98764,0.9955,-0.99961,0.99955,-0.9999299999999999,-0.6,0.9269799999999999,-1.0,-0.8825200000000001,-0.2,-1.0,-0.0081308,-0.40415999999999996,-1.0,-0.7552,-0.99831,-1.0,1
1,-0.9716799999999999,0.6916399999999999,-0.96124,0.21199,-0.86444,0.9804200000000001,-0.73652,0.95549,-0.99336,-0.6,-1.0,0.68705,-0.20688,-1.0,-0.66667,-0.032339,-0.35763,-0.33333,-0.78203,-0.99876,-1.0,-1
-1,-0.9653799999999999,0.9521200000000001,-0.9990399999999999,0.91305,-0.9966700000000001,0.9997,-0.9966200000000001,0.99964,-1.0,-0.6,-1.0,0.8505299999999999,-0.021307,-1.0,-0.66667,-0.21819000000000002,-0.41972,-1.0,-0.16992000000000002,-0.91985,-1.0,-1
1,-0.93706,-0.31279,-0.60735,0.29734,-0.7155199999999999,0.9035700000000001,-0.8846700000000001,0.9539,-0.98374,-0.6,0.77778,-1.0,-0.8723700000000001,-0.6,-0.66667,0.33314,-0.063014,-0.33333,-0.7913,-0.9989,-1.0,-1
-1,-0.9811200000000001,0.10628,-0.49328,0.5405300000000001,-0.64785,0.77368,-0.86265,0.8961600000000001,-0.9303,-0.6,0.8818600000000001,-1.0,-0.88575,-1.0,-1.0,-0.26138,-0.2019,-1.0,-0.75159,-0.99824,-1.0,1
-1,-0.97482,0.40243,-0.8365600000000001,0.34905,-0.75821,0.92484,-0.8001699999999999,0.92694,-0.9763299999999999,-0.6,-1.0,0.8565,-0.6320100000000001,-0.6,-0.66667,-0.020526,-0.39437,-1.0,-0.77912,-0.99872,-1.0,-1
-1,-0.95436,0.15384,-0.77035,0.36841999999999997,-0.76763,0.92843,-0.8685299999999999,0.95229,-0.9847100000000001,-0.6,0.73648,-1.0,-0.8829,-0.6,-1.0,-0.24398000000000003,-0.34407,0.0,-0.7346600000000001,-0.9978899999999999,-1.0,-1
-1,-0.9764,-0.10727,-0.33104,0.81333,-0.8482299999999999,0.89643,-0.9806799999999999,0.9842,-0.98887,-0.6,0.7551,-1.0,-0.8872200000000001,-0.2,-1.0,-0.15677,-0.28586999999999996,-1.0,-0.79943,-0.9990000000000001,-1.0,1
-1,-0.92604,0.5793,-0.96019,0.81453,-0.97545,0.99723,-0.99208,0.99874,-0.99989,-0.6,0.96395,0.68798,-0.8934200000000001,-0.2,-0.66667,-0.40576,-0.67893,-1.0,-0.56965,-0.9910700000000001,-1.0,-1
1,-0.9229,0.77446,-0.99131,-0.19167,-0.9386399999999999,0.99708,-0.75451,0.9875299999999999,-0.99944,-0.6,-1.0,0.66296,-0.26405,-1.0,-0.66667,0.88265,-0.51783,-0.33333,-0.67493,-0.99621,-1.0,-1
1,-0.93076,0.043787,-0.79892,0.74788,-0.9277299999999999,0.9827299999999999,-0.9858,0.99575,-0.9990000000000001,-0.6,0.79923,-1.0,-0.8801700000000001,-0.6,-1.0,-0.15067,-0.49012,-0.71429,-0.84867,-0.9995,-1.0,-1
-1,-0.88985,0.3176,-0.93629,-0.067634,-0.8641399999999999,0.98544,-0.8391200000000001,0.97975,-0.9977799999999999,-0.6,0.8469399999999999,0.81609,-0.027366,-0.6,-0.66667,0.14415999999999998,-0.66952,-1.0,-0.74995,-0.99821,-1.0,-1
-1,-0.98741,0.6130399999999999,-0.87044,0.8303200000000001,-0.92274,0.97065,-0.9746299999999999,0.98839,-0.9954700000000001,-0.6,-1.0,-1.0,-0.8981299999999999,-1.0,-1.0,-0.10747000000000001,0.38741,-0.33333,-0.69689,-0.9969100000000001,-1.0,-1
-1,-0.86939,0.26669,-0.9258200000000001,0.77613,-0.9686,0.9962700000000001,-0.99287,0.99877,-0.99989,-0.6,0.9375899999999999,-1.0,-0.89799,-0.2,-1.0,-0.016191,-0.73941,-0.8,-0.6167699999999999,-0.99377,-1.0,-1
-1,-0.95909,0.12668,-0.74944,0.97526,-0.9903299999999999,0.9969899999999999,-0.99966,0.99959,-0.99995,-0.6,0.6932699999999999,-1.0,-0.87308,-0.2,-1.0,0.16793,-0.30399,-0.2,-0.72643,-0.9977,-1.0,-1
-1,-0.97482,0.91764,-0.99666,0.44475,-0.9685799999999999,0.99829,-0.83885,0.9910399999999999,-0.99956,-0.6,-1.0,0.8892700000000001,-0.11173,-1.0,-0.66667,-0.30891,-0.34603,-0.2,-0.7317100000000001,-0.99782,-1.0,-1
-1,-0.9811200000000001,0.42368999999999996,-0.77262,0.8529700000000001,-0.92153,0.96504,-0.98498,0.9918399999999999,-0.9963,-0.6,0.78964,-1.0,-0.8979,-0.6,-1.0,-0.29083000000000003,-0.10469,-1.0,-0.7139,-0.9973799999999999,-1.0,-1
-1,-0.95594,-0.08215,-0.61329,-0.71996,-0.16827999999999999,0.66276,0.005124,0.52254,-0.79765,-0.6,-1.0,0.6380600000000001,-0.6360899999999999,-1.0,-0.66667,-0.23800000000000002,-0.49577,0.0,-0.84515,-0.9994700000000001,-1.0,-1
-1,-0.9716799999999999,0.10008,-0.59016,0.62722,-0.77051,0.8816299999999999,-0.92822,0.9562799999999999,-0.97652,-0.6,0.68748,-1.0,-0.89544,-1.0,-1.0,-0.2272,-0.19,-0.6,-0.80979,-0.99913,-1.0,-1
1,-0.85995,0.00047459,-0.88565,0.6130899999999999,-0.9394,0.99203,-0.98208,0.9970100000000001,-0.9996299999999999,-0.6,0.8698100000000001,-1.0,-0.8776299999999999,-0.2,-1.0,-0.13247,-0.7280300000000001,-0.4,-0.5523899999999999,-0.98988,-1.0,-1
-1,-0.8631,0.40546,-0.95586,0.58763,-0.9577700000000001,0.9962799999999999,-0.9781700000000001,0.9975799999999999,-0.9998100000000001,-0.6,0.9681200000000001,0.8730600000000001,-0.79287,0.2,-0.33333,-0.14495,-0.7127600000000001,-1.0,-0.56894,-0.9910200000000001,-1.0,-1
